,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1696,Tribeca,40.721521967443216,-74.01068328559087,Blue Bottle Coffee,40.723175,-74.006471,Coffee Shop
1697,Tribeca,40.721521967443216,-74.01068328559087,Citi Bike Station,40.71740470862739,-74.0130200941782,Bike Rental / Bike Share
1698,Tribeca,40.721521967443216,-74.01068328559087,Lovely Bridal Shop,40.71733528313445,-74.00994623242163,Bridal Shop
1699,Tribeca,40.721521967443216,-74.01068328559087,Houseman,40.725767881652644,-74.00915682240951,American Restaurant
1700,Tribeca,40.721521967443216,-74.01068328559087,Tutto Il Giorno Tribeca,40.71865547863606,-74.006215076712,Italian Restaurant
1701,Tribeca,40.721521967443216,-74.01068328559087,Anotheroom,40.719934444414406,-74.00563280724778,Bar
1702,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Park,40.720220337356935,-74.00544611976716,Park
1703,Tribeca,40.721521967443216,-74.01068328559087,Gitano,40.72284161744163,-74.00592952161935,Mexican Restaurant
1704,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Skate Park,40.719432436121856,-74.01270358433756,Skate Park
1705,Tribeca,40.721521967443216,-74.01068328559087,Stuyvesant High School,40.717608879529976,-74.01320281198944,High School
1706,Tribeca,40.721521967443216,-74.01068328559087,Basketball Courts @ Hudson River Park,40.72562447832109,-74.01153681738498,Basketball Court
1707,Tribeca,40.721521967443216,-74.01068328559087,Local & Vine,40.72516116830925,-74.00753764348451,Wine Bar
1708,Little Italy,40.71932379395907,-73.99730467208073,La Compagnie des Vins Surnaturels,40.720447943059405,-73.9979693380989,Wine Bar
1709,Little Italy,40.71932379395907,-73.99730467208073,Hair Toto Group,40.71862896859177,-73.9995930107727,Salon / Barbershop
1710,Little Italy,40.71932379395907,-73.99730467208073,Thai Diner,40.720739,-73.995631,Thai Restaurant
1711,Little Italy,40.71932379395907,-73.99730467208073,Saigon Vietnamese Sandwich Deli,40.72008468921707,-73.99574823660616,Sandwich Place
1712,Little Italy,40.71932379395907,-73.99730467208073,Despaña,40.72114442373172,-73.99796266127038,Spanish Restaurant
1713,Little Italy,40.71932379395907,-73.99730467208073,Di Palo Fine Foods,40.71914769980916,-73.99657675353625,Gourmet Shop
1714,Little Italy,40.71932379395907,-73.99730467208073,sweetgreen,40.7211844,-73.9971105,Salad Place
1715,Little Italy,40.71932379395907,-73.99730467208073,Singapore Malaysia Beef Jerky,40.71852709684469,-73.99582403497948,Snack Place
1716,Little Italy,40.71932379395907,-73.99730467208073,Pasquale Jones,40.7210784,-73.9967554,Pizza Place
1717,Little Italy,40.71932379395907,-73.99730467208073,Tomiño,40.71927224610159,-73.99709153941178,Wine Bar
1718,Little Italy,40.71932379395907,-73.99730467208073,Yi Ji Shi Mo Noodle Corp,40.7182541242483,-73.99593030303214,Chinese Restaurant
1719,Little Italy,40.71932379395907,-73.99730467208073,Maman,40.720222,-73.998327,Café
1720,Little Italy,40.71932379395907,-73.99730467208073,Museum of Chinese in America (MOCA),40.71936148321417,-73.99908632040024,History Museum
1721,Little Italy,40.71932379395907,-73.99730467208073,Greecologies,40.72036259010123,-73.99656654971984,Café
1722,Little Italy,40.71932379395907,-73.99730467208073,Banh Mi Saigon Bakery,40.71922381041704,-73.99672635548782,Sandwich Place
1723,Little Italy,40.71932379395907,-73.99730467208073,Peppi’s Cellar,40.721028955111976,-73.99766823211537,Cocktail Bar
1724,Little Italy,40.71932379395907,-73.99730467208073,Two Hands,40.719729,-73.996097,Café
1725,Little Italy,40.71932379395907,-73.99730467208073,Happy Bones,40.7206477431811,-73.9971250494221,Coffee Shop
1726,Little Italy,40.71932379395907,-73.99730467208073,Bibble & Sip,40.7180245169494,-73.99756154835737,Dessert Shop
1727,Little Italy,40.71932379395907,-73.99730467208073,Milk & Cream Cereal Bar,40.71950256062705,-73.99629715783664,Ice Cream Shop
1728,Little Italy,40.71932379395907,-73.99730467208073,Saturdays Surf NYC,40.720746,-73.999346,Clothing Store
1729,Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.72074246031966,-73.99522619851668,Noodle House
1730,Little Italy,40.71932379395907,-73.99730467208073,M'o Gelato,40.720695,-73.996622,Ice Cream Shop
1731,Little Italy,40.71932379395907,-73.99730467208073,La Bella Ferrara,40.71744962394581,-73.99837323694786,Bakery
1732,Little Italy,40.71932379395907,-73.99730467208073,Taiyaki NYC,40.717944548273124,-73.99894952774048,Ice Cream Shop
1733,Little Italy,40.71932379395907,-73.99730467208073,Urban Backyard,40.720849178151305,-73.99668710726137,Coffee Shop
1734,Little Italy,40.71932379395907,-73.99730467208073,Le Coucou,40.71911370398213,-74.00020174355126,French Restaurant
1735,Little Italy,40.71932379395907,-73.99730467208073,Gelso & Grand,40.71958,-73.99734,Italian Restaurant
1736,Little Italy,40.71932379395907,-73.99730467208073,Mulberry Iconic Magazines,40.72114011227856,-73.99654874369917,Newsstand
1737,Little Italy,40.71932379395907,-73.99730467208073,Despaña Vinos,40.72099430928725,-73.99788785263247,Wine Shop
1738,Little Italy,40.71932379395907,-73.99730467208073,Kamwo Meridian Herbs,40.718934894722224,-73.99622768032629,Pharmacy
1739,Little Italy,40.71932379395907,-73.99730467208073,19 Cleveland,40.72160778167724,-73.99724900722504,Mediterranean Restaurant
1740,Little Italy,40.71932379395907,-73.99730467208073,New Top Jewelry,40.7186,-73.99974399999999,Jewelry Store
1741,Little Italy,40.71932379395907,-73.99730467208073,Champion Pizza,40.721637542248196,-73.99747002195814,Pizza Place
1742,Little Italy,40.71932379395907,-73.99730467208073,Eileen's Special Cheesecake,40.72159493364086,-73.99749153217225,Bakery
1743,Little Italy,40.71932379395907,-73.99730467208073,Tiny Shanghai,40.717897163978094,-73.99810428067808,Dumpling Restaurant
1744,Little Italy,40.71932379395907,-73.99730467208073,Café Integral,40.72037154061112,-73.99504775460237,Coffee Shop
1745,Little Italy,40.71932379395907,-73.99730467208073,Parisi Bakery Delicatessen,40.721091,-73.995596,Sandwich Place
1746,Little Italy,40.71932379395907,-73.99730467208073,Stick With Me,40.721304,-73.995474,Chocolate Shop
1747,Little Italy,40.71932379395907,-73.99730467208073,La Esquina,40.72159769818963,-73.99747136388419,Mexican Restaurant
1748,Little Italy,40.71932379395907,-73.99730467208073,Devachan Salon and Deva Spa,40.72119715178321,-73.99896025657654,Salon / Barbershop
1749,Little Italy,40.71932379395907,-73.99730467208073,New York Pilates - Soho,40.719369601409646,-74.00055460146214,Pilates Studio
1750,Little Italy,40.71932379395907,-73.99730467208073,Michele Varian Shop,40.71959880734016,-74.00048534062566,Design Studio
1751,Little Italy,40.71932379395907,-73.99730467208073,Egg Shop,40.72043055915065,-73.99497719620648,Breakfast Spot
1752,Little Italy,40.71932379395907,-73.99730467208073,Wine Therapy,40.720938728207216,-73.99490063730431,Wine Shop
1753,Little Italy,40.71932379395907,-73.99730467208073,Le Botaniste,40.720544695755194,-74.00013783329237,Vegetarian / Vegan Restaurant
1754,Little Italy,40.71932379395907,-73.99730467208073,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant
1755,Little Italy,40.71932379395907,-73.99730467208073,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant
1756,Little Italy,40.71932379395907,-73.99730467208073,Magic Jewelry,40.71783255368834,-74.00011970867772,Jewelry Store
1757,Little Italy,40.71932379395907,-73.99730467208073,Canal Body Work Inc.,40.717665000000004,-73.999104,Massage Studio
1758,Little Italy,40.71932379395907,-73.99730467208073,Spring Café,40.717857,-74.0002,Café
1759,Little Italy,40.71932379395907,-73.99730467208073,Harney & Sons,40.721451,-73.999394,Tea Room
1760,Little Italy,40.71932379395907,-73.99730467208073,Y7 Studio - Soho,40.721440655284646,-73.99893612207057,Yoga Studio
1761,Little Italy,40.71932379395907,-73.99730467208073,Mother's Ruin,40.72131099002744,-73.99501204490662,Cocktail Bar
1762,Little Italy,40.71932379395907,-73.99730467208073,Manero’s Pizza,40.717627,-73.99847199999999,Pizza Place
1763,Little Italy,40.71932379395907,-73.99730467208073,Boba Guys,40.71883010400869,-74.00101423823209,Bubble Tea Shop
1764,Little Italy,40.71932379395907,-73.99730467208073,Tiger Sugar,40.717139,-73.998169,Bubble Tea Shop
1765,Little Italy,40.71932379395907,-73.99730467208073,oo35mm.com,40.716604729318206,-73.99789000508754,Cosmetics Shop
1766,Little Italy,40.71932379395907,-73.99730467208073,Osteria Morini,40.72199,-73.99779,Italian Restaurant
1767,Little Italy,40.71932379395907,-73.99730467208073,Bluestone Lane Cafe,40.720604,-73.994399,Café
1768,Little Italy,40.71932379395907,-73.99730467208073,Mian Tian Sing Hair Salon,40.716630177497784,-73.99732784630237,Salon / Barbershop
1769,Little Italy,40.71932379395907,-73.99730467208073,New Kam Man,40.71697342168782,-73.99830174004558,Supermarket
1770,Little Italy,40.71932379395907,-73.99730467208073,Jack's Wife Freda,40.722022,-73.997528,Mediterranean Restaurant
1771,Little Italy,40.71932379395907,-73.99730467208073,Prince Tea House,40.718981,-73.994726,Tea Room
1772,Little Italy,40.71932379395907,-73.99730467208073,citizenM Bowery,40.720599497806894,-73.99357438087463,Hotel
1773,Little Italy,40.71932379395907,-73.99730467208073,Sel Rrose,40.72000590419239,-73.99391233921051,Cocktail Bar
1774,Little Italy,40.71932379395907,-73.99730467208073,Canal Street Market,40.71889041182096,-74.00099432589256,Flea Market
1775,Little Italy,40.71932379395907,-73.99730467208073,Ruby's Café,40.722292,-73.996248,Australian Restaurant
1776,Little Italy,40.71932379395907,-73.99730467208073,Fay Da Bakery,40.71676493044495,-73.99787389276216,Bakery
1777,Little Italy,40.71932379395907,-73.99730467208073,SoulCycle SoHo,40.72189927604923,-73.99871671615028,Cycle Studio
1778,Little Italy,40.71932379395907,-73.99730467208073,Nam Son Vietnamese Restaurant,40.718214526047454,-73.99434463491643,Vietnamese Restaurant
1779,Little Italy,40.71932379395907,-73.99730467208073,Joe’s Steam Rice Roll,40.71885242984578,-74.00102459239547,Chinese Restaurant
1780,Little Italy,40.71932379395907,-73.99730467208073,Shanghai Café Deluxe,40.71733412016059,-73.9974851229737,Chinese Restaurant
1781,Little Italy,40.71932379395907,-73.99730467208073,Madewell,40.72155694395523,-73.99971205607466,Women's Store
1782,Little Italy,40.71932379395907,-73.99730467208073,MUJI 無印良品 (MUJI),40.72070927138853,-74.00101482868195,Miscellaneous Shop
1783,Little Italy,40.71932379395907,-73.99730467208073,Bowery Ballroom,40.72032836818677,-73.99333511789582,Rock Club
1784,Little Italy,40.71932379395907,-73.99730467208073,CloudM Rooftop Bar,40.72061472889455,-73.99353724290425,Hotel Bar
1785,Little Italy,40.71932379395907,-73.99730467208073,Go Believe Bakery,40.71836557553882,-73.99449033875533,Bakery
1786,Little Italy,40.71932379395907,-73.99730467208073,Opening Ceremony,40.71965414131363,-74.00082112324672,Boutique
1787,Little Italy,40.71932379395907,-73.99730467208073,Teado,40.71718422928588,-73.9948832988739,Bubble Tea Shop
1788,Little Italy,40.71932379395907,-73.99730467208073,Da Yu Hot Pot 大渝火锅,40.716735,-73.995752,Hotpot Restaurant
1789,Little Italy,40.71932379395907,-73.99730467208073,Tai Pan Bakery 大班,40.7168862755231,-73.99803662360377,Bakery
1790,Little Italy,40.71932379395907,-73.99730467208073,Elizabeth Street Garden,40.72213773713652,-73.99474431471144,Garden
1791,Little Italy,40.71932379395907,-73.99730467208073,GoGreen Organic Spa,40.717014,-73.995847,Spa
1792,Little Italy,40.71932379395907,-73.99730467208073,Brodo,40.72253082306549,-73.99704794955281,Soup Place
1793,Little Italy,40.71932379395907,-73.99730467208073,The Boil,40.719725568161635,-73.99305352157174,Seafood Restaurant
1794,Little Italy,40.71932379395907,-73.99730467208073,Peasant,40.72172197017359,-73.99445044122072,Italian Restaurant
1795,Little Italy,40.71932379395907,-73.99730467208073,Rintintin,40.72119962704805,-73.99471987162924,Middle Eastern Restaurant
1796,Little Italy,40.71932379395907,-73.99730467208073,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop
1797,Little Italy,40.71932379395907,-73.99730467208073,Hotel 50 Bowery,40.7159364,-73.9967894,Hotel
1798,Little Italy,40.71932379395907,-73.99730467208073,Wah Fung Number 1 Fast Food 華豐快餐店,40.71727831655619,-73.99417731304892,Chinese Restaurant
1799,Little Italy,40.71932379395907,-73.99730467208073,Lung Moon Bakery,40.716572955337426,-73.99910874009436,Bakery
1800,Little Italy,40.71932379395907,-73.99730467208073,McNally Jackson Store: Goods For The Study,40.722694313325015,-73.99598697945778,Paper / Office Supplies Store
1801,Little Italy,40.71932379395907,-73.99730467208073,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,Italian Restaurant
1802,Little Italy,40.71932379395907,-73.99730467208073,Sacred Tattoo,40.719682883306085,-74.00175759058459,Tattoo Parlor
1803,Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.720229518846686,-73.99296820163727,Japanese Restaurant
1804,Little Italy,40.71932379395907,-73.99730467208073,Kung Fu Tea,40.71772139543519,-74.00000515643973,Bubble Tea Shop
1805,Little Italy,40.71932379395907,-73.99730467208073,UFC NYC - SoHo,40.71932383938399,-74.00177756502949,Boxing Gym
1806,Little Italy,40.71932379395907,-73.99730467208073,Proper Cloth,40.72211191788492,-73.99982929229736,Men's Store
1807,Little Italy,40.71932379395907,-73.99730467208073,Black Seed Bagels,40.720846,-73.994689,Bagel Shop
1808,Soho,40.72218384131794,-74.00065666959759,Dance With Me SoHo,40.72257786685151,-74.00136338778867,Dance Studio
1809,Soho,40.72218384131794,-74.00065666959759,Purl Soho,40.72232557144822,-74.00099382065245,Arts & Crafts Store
1810,Soho,40.72218384131794,-74.00065666959759,Saturdays Surf NYC,40.720746,-73.999346,Clothing Store
1811,Soho,40.72218384131794,-74.00065666959759,MUJI 無印良品 (MUJI),40.72070927138853,-74.00101482868195,Miscellaneous Shop
1812,Soho,40.72218384131794,-74.00065666959759,Le Botaniste,40.720544695755194,-74.00013783329237,Vegetarian / Vegan Restaurant
1813,Soho,40.72218384131794,-74.00065666959759,Harney & Sons,40.721451,-73.999394,Tea Room
1814,Soho,40.72218384131794,-74.00065666959759,Proper Cloth,40.72211191788492,-73.99982929229736,Men's Store
1815,Soho,40.72218384131794,-74.00065666959759,Patagonia,40.72333962437193,-74.00068110972599,Sporting Goods Shop
1816,Soho,40.72218384131794,-74.00065666959759,The Vans DQM General,40.72136,-74.002115,Shoe Store
1817,Soho,40.72218384131794,-74.00065666959759,SuitSupply,40.72217290184468,-74.00111138820648,Men's Store
1818,Soho,40.72218384131794,-74.00065666959759,Acne Studios,40.72168782366483,-74.0022980335767,Clothing Store
1819,Soho,40.72218384131794,-74.00065666959759,Devachan Salon and Deva Spa,40.72119715178321,-73.99896025657654,Salon / Barbershop
1820,Soho,40.72218384131794,-74.00065666959759,John Varvatos SoHo,40.72375197096025,-74.00039319842574,Clothing Store
1821,Soho,40.72218384131794,-74.00065666959759,Madewell,40.72155694395523,-73.99971205607466,Women's Store
1822,Soho,40.72218384131794,-74.00065666959759,Saint Laurent,40.72359003767812,-74.00049617632207,Boutique
1823,Soho,40.72218384131794,-74.00065666959759,Theory,40.72226500650954,-74.00195580183504,Clothing Store
1824,Soho,40.72218384131794,-74.00065666959759,The Frye Company,40.72365290545018,-73.99995358101629,Shoe Store
1825,Soho,40.72218384131794,-74.00065666959759,Nike Soho,40.7232968,-73.9990337,Sporting Goods Shop
1826,Soho,40.72218384131794,-74.00065666959759,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop
1827,Soho,40.72218384131794,-74.00065666959759,Sunrise Mart,40.723192447123495,-74.00277519105448,Supermarket
1828,Soho,40.72218384131794,-74.00065666959759,SoulCycle SoHo,40.72189927604923,-73.99871671615028,Cycle Studio
1829,Soho,40.72218384131794,-74.00065666959759,Y7 Studio - Soho,40.721440655284646,-73.99893612207057,Yoga Studio
1830,Soho,40.72218384131794,-74.00065666959759,CB2,40.72076483,-74.00132957,Furniture / Home Store
1831,Soho,40.72218384131794,-74.00065666959759,Dermalogica,40.721054228187626,-74.00090198718617,Spa
1832,Soho,40.72218384131794,-74.00065666959759,CHANEL,40.72424806546886,-74.00092668788068,Boutique
1833,Soho,40.72218384131794,-74.00065666959759,rag & bone,40.7240219,-73.9992457,Clothing Store
1834,Soho,40.72218384131794,-74.00065666959759,Despaña,40.72114442373172,-73.99796266127038,Spanish Restaurant
1835,Soho,40.72218384131794,-74.00065666959759,Dr. Martens,40.72426108883729,-74.00132815021432,Shoe Store
1836,Soho,40.72218384131794,-74.00065666959759,Osteria Morini,40.72199,-73.99779,Italian Restaurant
1837,Soho,40.72218384131794,-74.00065666959759,Cipriani Downtown,40.723565299001635,-74.00277252633407,Italian Restaurant
1838,Soho,40.72218384131794,-74.00065666959759,Champion Pizza,40.721637542248196,-73.99747002195814,Pizza Place
1839,Soho,40.72218384131794,-74.00065666959759,Jeffrey Deitch,40.72155035748187,-74.00334954345144,Art Gallery
1840,Soho,40.72218384131794,-74.00065666959759,Eileen's Special Cheesecake,40.72159493364086,-73.99749153217225,Bakery
1841,Soho,40.72218384131794,-74.00065666959759,Roman and Williams Guild,40.72021445902561,-74.00230129895583,Furniture / Home Store
1842,Soho,40.72218384131794,-74.00065666959759,La Esquina,40.72159769818963,-73.99747136388419,Mexican Restaurant
1843,Soho,40.72218384131794,-74.00065666959759,Pi Greek Bakerie,40.723515651165286,-74.00344360363695,Bakery
1844,Soho,40.72218384131794,-74.00065666959759,19 Cleveland,40.72160778167724,-73.99724900722504,Mediterranean Restaurant
1845,Soho,40.72218384131794,-74.00065666959759,Crosby Street Hotel,40.72301050973039,-73.99745413751765,Hotel
1846,Soho,40.72218384131794,-74.00065666959759,Aurora,40.72342550635,-74.00327713154016,Italian Restaurant
1847,Soho,40.72218384131794,-74.00065666959759,La Compagnie des Vins Surnaturels,40.720447943059405,-73.9979693380989,Wine Bar
1848,Soho,40.72218384131794,-74.00065666959759,Jack's Wife Freda,40.722022,-73.997528,Mediterranean Restaurant
1849,Soho,40.72218384131794,-74.00065666959759,Michele Varian Shop,40.71959880734016,-74.00048534062566,Design Studio
1850,Soho,40.72218384131794,-74.00065666959759,Ladurée,40.724314,-74.002453,Dessert Shop
1851,Soho,40.72218384131794,-74.00065666959759,UNIQLO,40.72337747547583,-73.99797416500556,Clothing Store
1852,Soho,40.72218384131794,-74.00065666959759,Sacred Tattoo,40.719682883306085,-74.00175759058459,Tattoo Parlor
1853,Soho,40.72218384131794,-74.00065666959759,Peppi’s Cellar,40.721028955111976,-73.99766823211537,Cocktail Bar
1854,Soho,40.72218384131794,-74.00065666959759,Maman,40.720222,-73.998327,Café
1855,Soho,40.72218384131794,-74.00065666959759,Despaña Vinos,40.72099430928725,-73.99788785263247,Wine Shop
1856,Soho,40.72218384131794,-74.00065666959759,New York Pilates - Soho,40.719369601409646,-74.00055460146214,Pilates Studio
1857,Soho,40.72218384131794,-74.00065666959759,Boqueria,40.7248,-74.00222,Tapas Restaurant
1858,Soho,40.72218384131794,-74.00065666959759,sweetgreen,40.7211844,-73.9971105,Salad Place
1859,Soho,40.72218384131794,-74.00065666959759,Brodo,40.72253082306549,-73.99704794955281,Soup Place
1860,Soho,40.72218384131794,-74.00065666959759,The Crosby Bar,40.72297955751241,-73.99732413690482,Hotel Bar
1861,Soho,40.72218384131794,-74.00065666959759,Hirohisa,40.72456567801656,-74.00287302105048,Japanese Restaurant
1862,Soho,40.72218384131794,-74.00065666959759,Le Coucou,40.71911370398213,-74.00020174355126,French Restaurant
1863,Soho,40.72218384131794,-74.00065666959759,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant
1864,Soho,40.72218384131794,-74.00065666959759,Ted Baker,40.72498453792351,-74.00050310561173,Clothing Store
1865,Soho,40.72218384131794,-74.00065666959759,Opening Ceremony,40.71965414131363,-74.00082112324672,Boutique
1866,Soho,40.72218384131794,-74.00065666959759,UFC NYC - SoHo,40.71932383938399,-74.00177756502949,Boxing Gym
1867,Soho,40.72218384131794,-74.00065666959759,Lure Fishbar,40.724703,-73.9983278,Seafood Restaurant
1868,Soho,40.72218384131794,-74.00065666959759,Museum of Chinese in America (MOCA),40.71936148321417,-73.99908632040024,History Museum
1869,Soho,40.72218384131794,-74.00065666959759,Mercer Kitchen,40.72468796609349,-73.99867503501252,American Restaurant
1870,Soho,40.72218384131794,-74.00065666959759,Prada,40.72446757891161,-73.99818314779806,Boutique
1871,Soho,40.72218384131794,-74.00065666959759,Pasquale Jones,40.7210784,-73.9967554,Pizza Place
1872,Soho,40.72218384131794,-74.00065666959759,Happy Bones,40.7206477431811,-73.9971250494221,Coffee Shop
1873,Soho,40.72218384131794,-74.00065666959759,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant
1874,Soho,40.72218384131794,-74.00065666959759,Ruby's Café,40.722292,-73.996248,Australian Restaurant
1875,Soho,40.72218384131794,-74.00065666959759,Mercer Hotel,40.724827682731956,-73.99855256080627,Hotel
1876,Soho,40.72218384131794,-74.00065666959759,Equinox SoHo,40.72397271279325,-73.9970421147778,Gym
1877,Soho,40.72218384131794,-74.00065666959759,San Carlo Osteria Piemonte,40.725222953452004,-74.00259414883078,Italian Restaurant
1878,Soho,40.72218384131794,-74.00065666959759,Boba Guys,40.71883010400869,-74.00101423823209,Bubble Tea Shop
1879,Soho,40.72218384131794,-74.00065666959759,Polo Ralph Lauren,40.72519603270543,-73.9993999766865,Clothing Store
1880,Soho,40.72218384131794,-74.00065666959759,About Coffee,40.724445530905136,-74.00389283895491,Coffee Shop
1881,Soho,40.72218384131794,-74.00065666959759,Black Tap,40.7238388,-74.0041755,Burger Joint
1882,Soho,40.72218384131794,-74.00065666959759,McNally Jackson Store: Goods For The Study,40.722694313325015,-73.99598697945778,Paper / Office Supplies Store
1883,Soho,40.72218384131794,-74.00065666959759,Canal Street Market,40.71889041182096,-74.00099432589256,Flea Market
1884,Soho,40.72218384131794,-74.00065666959759,& Other Stories,40.72450020303176,-73.99765431370375,Boutique
1885,Soho,40.72218384131794,-74.00065666959759,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,Italian Restaurant
1886,Soho,40.72218384131794,-74.00065666959759,Mulberry Iconic Magazines,40.72114011227856,-73.99654874369917,Newsstand
1887,Soho,40.72218384131794,-74.00065666959759,Joe’s Steam Rice Roll,40.71885242984578,-74.00102459239547,Chinese Restaurant
1888,Soho,40.72218384131794,-74.00065666959759,Hair Toto Group,40.71862896859177,-73.9995930107727,Salon / Barbershop
1889,Soho,40.72218384131794,-74.00065666959759,Chobani,40.72581867292355,-74.00098495024535,Snack Place
1890,Soho,40.72218384131794,-74.00065666959759,La Colombe Torrefaction,40.719829,-74.003854,Coffee Shop
1891,Soho,40.72218384131794,-74.00065666959759,La Colombe Torrefaction,40.72581964106336,-74.00119185447693,Coffee Shop
1892,Soho,40.72218384131794,-74.00065666959759,Dominique Ansel Bakery,40.7251633496652,-74.00297583591562,Bakery
1893,Soho,40.72218384131794,-74.00065666959759,McNally Jackson Books,40.72349313279467,-73.99604818258018,Bookstore
1894,Soho,40.72218384131794,-74.00065666959759,Urban Backyard,40.720849178151305,-73.99668710726137,Coffee Shop
1895,Soho,40.72218384131794,-74.00065666959759,Aēsop,40.725759844013524,-74.00121966016374,Cosmetics Shop
1896,Soho,40.72218384131794,-74.00065666959759,SUGARFISH by sushi nozawa,40.725187,-74.003593,Sushi Restaurant
1897,Soho,40.72218384131794,-74.00065666959759,M'o Gelato,40.720695,-73.996622,Ice Cream Shop
1898,Soho,40.72218384131794,-74.00065666959759,Greecologies,40.72036259010123,-73.99656654971984,Café
1899,Soho,40.72218384131794,-74.00065666959759,Rapha NYC,40.72596825325445,-74.00122621589483,Clothing Store
1900,Soho,40.72218384131794,-74.00065666959759,Pepolino,40.72091120041498,-74.00515242264551,Italian Restaurant
1901,Soho,40.72218384131794,-74.00065666959759,La Colombe Coffee Roasters,40.72392928985302,-73.99631464401689,Coffee Shop
1902,Soho,40.72218384131794,-74.00065666959759,Cocotte,40.72581065161919,-74.00188620933145,French Restaurant
1903,Soho,40.72218384131794,-74.00065666959759,New Top Jewelry,40.7186,-73.99974399999999,Jewelry Store
1904,Soho,40.72218384131794,-74.00065666959759,Parm,40.72311702749351,-73.99579143672962,Italian Restaurant
1905,Soho,40.72218384131794,-74.00065666959759,Stick With Me,40.721304,-73.995474,Chocolate Shop
1906,Soho,40.72218384131794,-74.00065666959759,Housing Works Bookstore Cafe,40.72467539483391,-73.9966368227625,Café
1907,Soho,40.72218384131794,-74.00065666959759,Coco Pazzo Kitchen & Restaurant,40.726036487672694,-74.0015071234133,Italian Restaurant
1908,West Village,40.73443393572434,-74.00617998126812,L'Artusi,40.733887817554255,-74.00511448337453,Italian Restaurant
1909,West Village,40.73443393572434,-74.00617998126812,I Sodi,40.733347779050895,-74.00494719308303,Italian Restaurant
1910,West Village,40.73443393572434,-74.00617998126812,The ELK,40.7341571981377,-74.00744944810867,Coffee Shop
1911,West Village,40.73443393572434,-74.00617998126812,Upright,40.734984297007806,-74.00614324770322,Cocktail Bar
1912,West Village,40.73443393572434,-74.00617998126812,Employees Only,40.7334216177383,-74.00622759147551,Speakeasy
1913,West Village,40.73443393572434,-74.00617998126812,James Perse,40.734472103518485,-74.00463222273412,Boutique
1914,West Village,40.73443393572434,-74.00617998126812,Mémé Mediterranean,40.73635,-74.00588,Mediterranean Restaurant
1915,West Village,40.73443393572434,-74.00617998126812,The Meadow - Manhattan,40.733959545434345,-74.0062690796314,Gourmet Shop
1916,West Village,40.73443393572434,-74.00617998126812,Goorin Bros. Hat Shop - West Village,40.73360879617734,-74.00441099976986,Accessories Store
1917,West Village,40.73443393572434,-74.00617998126812,Oslo Coffee Roasters,40.733862641620995,-74.0055236533668,Coffee Shop
1918,West Village,40.73443393572434,-74.00617998126812,SOCKERBIT sweet & swedish,40.733447051985785,-74.00400457341316,Candy Store
1919,West Village,40.73443393572434,-74.00617998126812,Bleecker Street Park,40.736110168327194,-74.00532576971798,Park
1920,West Village,40.73443393572434,-74.00617998126812,Westville West,40.73405465754775,-74.00427852255717,American Restaurant
1921,West Village,40.73443393572434,-74.00617998126812,Katana Kitten,40.734236066848545,-74.00626697043512,Cocktail Bar
1922,West Village,40.73443393572434,-74.00617998126812,Orient Express,40.73567134036962,-74.00737692416054,Cocktail Bar
1923,West Village,40.73443393572434,-74.00617998126812,Uncle Funkys Boards,40.73420608858602,-74.00725520439772,Board Shop
1924,West Village,40.73443393572434,-74.00617998126812,Wallsé,40.73549475640124,-74.00825668820814,Austrian Restaurant
1925,West Village,40.73443393572434,-74.00617998126812,McNulty's Tea & Coffee Co,40.733294099833444,-74.00520280831209,Gourmet Shop
1926,West Village,40.73443393572434,-74.00617998126812,Magnolia Bakery,40.735885560699764,-74.00514884838778,Bakery
1927,West Village,40.73443393572434,-74.00617998126812,Fiaschetteria Pistoia,40.73320302019469,-74.0054261097811,Italian Restaurant
1928,West Village,40.73443393572434,-74.00617998126812,Buvette,40.732782202032624,-74.00427521034509,French Restaurant
1929,West Village,40.73443393572434,-74.00617998126812,The Little Owl,40.73244092098896,-74.0054235934664,American Restaurant
1930,West Village,40.73443393572434,-74.00617998126812,Sanpanino,40.73287040458323,-74.00644634567614,Sandwich Place
1931,West Village,40.73443393572434,-74.00617998126812,Red Paper Clip,40.733105,-74.005617,New American Restaurant
1932,West Village,40.73443393572434,-74.00617998126812,Lucille Lortel Theatre,40.7331763256703,-74.00570245471664,Theater
1933,West Village,40.73443393572434,-74.00617998126812,11th Street Cafe,40.7356474877685,-74.00756022712986,Breakfast Spot
